Roll, Pitch, Yaw
-0.647094,0.110427,-1.40111
-0.644593,0.110153,-1.40169
-0.651611,0.111317,-1.40085
-0.653057,0.109092,-1.4042
-0.655602,0.106406,-1.40883
-0.659739,0.110273,-1.40505
-0.65986,0.11395,-1.39963
-0.658724,0.115494,-1.3967
-0.658064,0.114967,-1.39689
-0.655036,0.118412,-1.39044
-0.655914,0.117714,-1.39148
-0.654852,0.124882,-1.38108
-0.653457,0.12133,-1.38515
-0.655949,0.122456,-1.38422
-0.652477,0.11513,-1.39461
-0.653761,0.117216,-1.392
-0.654379,0.116644,-1.39352
-0.651026,0.127287,-1.37652
-0.661404,0.120269,-1.3869
-0.660748,0.119533,-1.38764
-0.663303,0.122153,-1.38388
-0.659345,0.11796,-1.39054
-0.664082,0.123233,-1.38525
-0.664649,0.124291,-1.38374
-0.667257,0.121385,-1.38838
-0.661694,0.128974,-1.3761
-0.654453,0.135537,-1.36279
-0.657589,0.134499,-1.36587
-0.656574,0.132938,-1.36839
-0.658921,0.14125,-1.35799
-0.66307,0.139286,-1.36121
-0.664343,0.140815,-1.35833
-0.662803,0.140823,-1.35722
-0.663439,0.146739,-1.34918
-0.66349,0.144473,-1.3532
-0.662215,0.142347,-1.35536
-0.659024,0.13641,-1.36372
-0.656014,0.12885,-1.37535
-0.65564,0.132918,-1.36814
-0.656807,0.137366,-1.36216
-0.658381,0.143492,-1.35386
-0.65087,0.145907,-1.34875
-0.64914,0.149573,-1.34308
-0.652513,0.149085,-1.34521
-0.650548,0.148602,-1.34662
-0.661098,0.146199,-1.35166
-0.665637,0.144483,-1.35645
-0.668003,0.140339,-1.36331
-0.669189,0.137837,-1.36701
-0.665506,0.134651,-1.37156
-0.661967,0.132452,-1.37272
-0.65844,0.134969,-1.3683
-0.653981,0.141739,-1.35725
-0.64607,0.143048,-1.35194
-0.646977,0.140933,-1.35526
-0.651303,0.141484,-1.35665
-0.65063,0.137505,-1.36277
-0.653815,0.139607,-1.36109
-0.654292,0.149405,-1.34828
-0.655293,0.146905,-1.35125
-0.654432,0.144574,-1.35413
-0.649658,0.140408,-1.35956
-0.654405,0.14824,-1.35119
-0.652141,0.143857,-1.35723
-0.651911,0.141674,-1.36033
-0.652619,0.143555,-1.35756
-0.653246,0.149799,-1.34955
-0.652387,0.151172,-1.34669
-0.656998,0.154452,-1.34346
-0.654032,0.155569,-1.34018
-0.65315,0.156606,-1.33789
-0.65642,0.153697,-1.3431
-0.662055,0.147026,-1.3532
-0.666071,0.146604,-1.35476
-0.665986,0.153491,-1.34492
-0.664494,0.156626,-1.33953
-0.669483,0.149771,-1.34986
-0.673062,0.149188,-1.3522
-0.669126,0.149194,-1.35204
-0.671379,0.150603,-1.35103
-0.672858,0.151911,-1.35065
-0.676806,0.151188,-1.35236
-0.668235,0.153043,-1.34683
-0.666502,0.149704,-1.35115
-0.659858,0.14518,-1.35678
-0.659982,0.144817,-1.35705
-0.656444,0.146499,-1.35359
-0.661919,0.140766,-1.36367
-0.660383,0.140046,-1.36236
-0.657491,0.143353,-1.35597
-0.656314,0.150079,-1.34719
-0.663218,0.142996,-1.35728
-0.6614,0.142795,-1.35694
-0.660061,0.14843,-1.34868
-0.660094,0.149805,-1.34665
-0.656287,0.153071,-1.34087
-0.659847,0.152265,-1.34322
-0.6608,0.149566,-1.34826
-0.659729,0.15292,-1.3427
-0.662433,0.157975,-1.33703
-0.657909,0.15685,-1.33718
-0.652391,0.155815,-1.33718
-0.651771,0.161883,-1.32894
-0.65509,0.165873,-1.32408
-0.655209,0.156466,-1.33895
-0.650509,0.150126,-1.34863
-0.637636,0.149463,-1.3443
-0.63836,0.150782,-1.34182
-0.640429,0.144182,-1.35217
-0.63579,0.14381,-1.35075
-0.632113,0.148799,-1.34025
-0.633279,0.150694,-1.33873
-0.633008,0.146608,-1.34543
-0.638822,0.141636,-1.35223
-0.636902,0.149248,-1.3411
-0.6403,0.146623,-1.34563
-0.644834,0.146139,-1.34718
-0.646187,0.151058,-1.34046
-0.651773,0.148365,-1.34603
-0.646646,0.147782,-1.34556
-0.643948,0.146702,-1.34528
-0.643835,0.148764,-1.34335
-0.64553,0.15148,-1.33895
-0.646967,0.152618,-1.33812
-0.650105,0.158102,-1.3322
-0.648976,0.160862,-1.3282
-0.645896,0.161485,-1.32592
-0.645436,0.162047,-1.32513
-0.64659,0.152254,-1.33829
-0.647706,0.1436,-1.35127
-0.646737,0.143275,-1.35193
-0.651655,0.142959,-1.35369
-0.655,0.145208,-1.35213
-0.663765,0.140843,-1.36031
-0.662398,0.138135,-1.36283
-0.663015,0.141197,-1.36065
-0.659745,0.145474,-1.35359
-0.658114,0.145855,-1.35065
-0.658382,0.149279,-1.34531
-0.659229,0.146647,-1.34864
-0.65565,0.147536,-1.34638
-0.654395,0.145625,-1.34915
-0.653477,0.149053,-1.34424
-0.65668,0.146451,-1.34923
-0.666087,0.145948,-1.3521
-0.666634,0.146887,-1.35
-0.660714,0.14639,-1.34938
-0.655645,0.148434,-1.34508
-0.656742,0.143906,-1.35245
-0.653917,0.146362,-1.34589
-0.657233,0.145921,-1.34806
-0.664004,0.147408,-1.34805
-0.666589,0.14827,-1.34741
-0.668949,0.147682,-1.34893
-0.6658,0.15159,-1.34258
-0.660498,0.152799,-1.33868
-0.662738,0.146076,-1.34957
-0.662846,0.141129,-1.35612
-0.666804,0.141001,-1.35715
-0.677223,0.146776,-1.3542
-0.674493,0.140969,-1.36369
-0.667922,0.14608,-1.35368
-0.671883,0.149617,-1.3502
-0.674448,0.151466,-1.34886
-0.669849,0.146762,-1.35521
-0.666506,0.140359,-1.36379
-0.666244,0.140203,-1.36379
-0.666614,0.140066,-1.36379
-0.663086,0.137988,-1.36673
-0.659798,0.134644,-1.37147
-0.658636,0.132877,-1.37393
-0.653678,0.137115,-1.36514
-0.656665,0.139668,-1.36292
-0.658227,0.13565,-1.36923
-0.662726,0.14569,-1.35807
-0.666992,0.152993,-1.34937
-0.672546,0.146804,-1.36001
-0.669502,0.152167,-1.35052
-0.677581,0.156394,-1.34849
-0.680701,0.160052,-1.3428
-0.680153,0.15735,-1.34741
-0.675763,0.154802,-1.35071
-0.672551,0.151843,-1.35435
-0.670058,0.154924,-1.34854
-0.673959,0.155821,-1.34847
-0.677162,0.150821,-1.35628
-0.675103,0.148102,-1.35903
-0.669126,0.149441,-1.35415
-0.660904,0.146203,-1.35582
-0.657684,0.144301,-1.35806
-0.657042,0.145819,-1.3543
-0.663674,0.153111,-1.34665
-0.667993,0.152173,-1.34986
-0.672109,0.145994,-1.36027
-0.670289,0.146901,-1.35639
-0.66857,0.146935,-1.3562
-0.670731,0.148321,-1.35508
-0.66499,0.143194,-1.36118
-0.667564,0.140921,-1.3646
-0.665746,0.13816,-1.36744
-0.663397,0.137507,-1.36716
-0.658858,0.140037,-1.36265
-0.657163,0.144388,-1.35635
-0.657443,0.137532,-1.36649
-0.657688,0.136127,-1.36913
-0.656515,0.136747,-1.36817
-0.656548,0.138795,-1.36566
-0.657544,0.139286,-1.36551
-0.661688,0.136624,-1.36909
-0.65851,0.13529,-1.37111
-0.659485,0.134865,-1.37121
-0.655694,0.138906,-1.36293
-0.658112,0.146669,-1.35306
-0.659663,0.142235,-1.35935
-0.656029,0.14787,-1.35004
-0.654421,0.135518,-1.36888
-0.655617,0.135089,-1.36854
-0.658044,0.135243,-1.36878
-0.653083,0.136788,-1.36388
-0.654997,0.136836,-1.36439
-0.65613,0.140836,-1.35936
-0.650901,0.14269,-1.35499
-0.643252,0.150262,-1.34013
-0.643684,0.15096,-1.33793
-0.649254,0.154681,-1.33475
-0.646802,0.155122,-1.33211
-0.64593,0.148265,-1.34227
-0.64961,0.13927,-1.35514
-0.6471,0.135286,-1.36111
-0.650615,0.135453,-1.36181
-0.651965,0.138966,-1.35696
-0.65522,0.14033,-1.35577
-0.654429,0.14474,-1.35044
-0.657586,0.140461,-1.35723
-0.656043,0.136426,-1.36235
-0.657146,0.137121,-1.36241
-0.658092,0.137183,-1.36305
-0.653649,0.134144,-1.36485
-0.654692,0.135765,-1.36254
-0.657347,0.135402,-1.36315
-0.658341,0.13618,-1.36315
-0.656722,0.135767,-1.36312
-0.656642,0.13989,-1.35761
-0.659206,0.143802,-1.35374
-0.658216,0.14158,-1.35719
-0.652603,0.131625,-1.37256
-0.651385,0.138517,-1.3629
-0.656749,0.134628,-1.36929
-0.660053,0.132963,-1.37279
-0.663324,0.135245,-1.3701
-0.665142,0.140707,-1.36291
-0.656528,0.145045,-1.35423
-0.655568,0.147211,-1.35122
-0.657164,0.150062,-1.3475
-0.659884,0.143516,-1.35722
-0.662657,0.141852,-1.36139
-0.665219,0.143618,-1.35935
-0.658622,0.144703,-1.35497
-0.652904,0.150183,-1.34482
-0.651492,0.151458,-1.3429
-0.651455,0.15466,-1.33769
-0.651443,0.156223,-1.33691
-0.652625,0.15713,-1.33561
-0.657869,0.161393,-1.33119
-0.659357,0.161208,-1.33301
-0.655571,0.159852,-1.33403
-0.652174,0.157215,-1.33749
-0.651706,0.162634,-1.33042
-0.657022,0.158692,-1.33658
-0.660019,0.149656,-1.34976
-0.65826,0.149536,-1.35048
-0.658657,0.149433,-1.35178
-0.657795,0.150763,-1.34949
-0.652881,0.15197,-1.34456
-0.658571,0.143298,-1.35796
-0.655603,0.141019,-1.36006
-0.661871,0.142758,-1.35817
-0.665826,0.144397,-1.3564
-0.665874,0.142636,-1.35965
-0.657905,0.135886,-1.3679
-0.654863,0.141278,-1.35812
-0.652139,0.141606,-1.35839
-0.654752,0.147237,-1.35134
-0.648568,0.146105,-1.34925
-0.649516,0.144238,-1.35291
-0.658694,0.150277,-1.34839
-0.663652,0.149566,-1.35036
-0.664229,0.146905,-1.35397
-0.660936,0.15226,-1.34501
-0.658418,0.146103,-1.35473
-0.654898,0.143083,-1.35818
-0.650111,0.146676,-1.35086
-0.652819,0.142219,-1.35878
-0.655521,0.145061,-1.35747
-0.656155,0.144636,-1.3578
-0.655206,0.145593,-1.3546
-0.657705,0.154924,-1.34277
-0.655299,0.160355,-1.33442
-0.656509,0.159048,-1.33665
-0.659397,0.159727,-1.33663
-0.665902,0.158384,-1.33973
-0.664853,0.159087,-1.33759
-0.666817,0.156435,-1.34181
-0.667208,0.159226,-1.33811
-0.670875,0.159317,-1.33865
-0.680315,0.159998,-1.34018
-0.675359,0.160604,-1.33726
-0.675147,0.160601,-1.33657
-0.678307,0.149442,-1.3526
-0.677558,0.148742,-1.35439
-0.670944,0.15004,-1.34979
-0.673602,0.147322,-1.35389
-0.67102,0.144758,-1.35737
-0.67139,0.14182,-1.36057
-0.671549,0.146875,-1.35256
-0.673655,0.151647,-1.34587
-0.667163,0.146904,-1.35138
-0.667151,0.15287,-1.34334
-0.673538,0.150033,-1.34865
-0.671582,0.1493,-1.34894
-0.665733,0.151114,-1.34469
-0.66232,0.148928,-1.34819
-0.659227,0.142378,-1.3572
-0.660109,0.136195,-1.36679
-0.660142,0.139551,-1.3617
-0.67054,0.139389,-1.36371
-0.666192,0.140653,-1.36003
-0.662685,0.142427,-1.35655
-0.657417,0.143532,-1.35185
-0.659819,0.141811,-1.35586
-0.660737,0.144122,-1.35412
-0.663375,0.143721,-1.35526
-0.667668,0.149174,-1.34865
-0.672327,0.145122,-1.35593
-0.673902,0.146094,-1.35486
-0.668052,0.143645,-1.35662
-0.668131,0.144625,-1.35428
-0.670295,0.140853,-1.36148
-0.670283,0.139234,-1.36505
-0.671204,0.133236,-1.37384
-0.673833,0.13543,-1.37117
-0.669388,0.140062,-1.36411
-0.669018,0.141293,-1.36132
-0.670562,0.141054,-1.36204
-0.673061,0.141379,-1.36329
-0.670669,0.137243,-1.3698
-0.667649,0.132789,-1.37437
-0.665951,0.138934,-1.36409
-0.670251,0.145301,-1.35809
-0.672627,0.142932,-1.36171
-0.670632,0.146529,-1.3555
-0.670594,0.151273,-1.34722
-0.666707,0.148511,-1.35056
-0.662495,0.152355,-1.34467
-0.665044,0.148969,-1.34908
-0.66487,0.147738,-1.34994
-0.66853,0.143789,-1.3577
-0.671211,0.138931,-1.36468
-0.667329,0.136327,-1.36644
-0.668764,0.135799,-1.36686
-0.678738,0.13788,-1.36679
-0.680017,0.133432,-1.37268
-0.680067,0.127818,-1.38079
-0.677446,0.126423,-1.38216
-0.67774,0.133002,-1.37292
-0.6794,0.133317,-1.37296
-0.678522,0.133636,-1.37301
-0.671353,0.141286,-1.359
-0.67481,0.145068,-1.35521
-0.675518,0.144133,-1.35683
-0.676907,0.141887,-1.36108
-0.676682,0.144239,-1.35844
-0.676487,0.151776,-1.3485
-0.672584,0.149668,-1.35117
-0.674318,0.145638,-1.3585
-0.671411,0.139307,-1.36771
-0.667018,0.13533,-1.37182
-0.662819,0.135495,-1.37007
-0.660828,0.131732,-1.37446
-0.657418,0.131507,-1.37313
-0.655545,0.137719,-1.36404
-0.65642,0.141088,-1.35849
-0.65533,0.138409,-1.36168
-0.653582,0.140337,-1.35941
-0.646219,0.144153,-1.35095
-0.651163,0.139929,-1.35859
-0.654786,0.137877,-1.36214
-0.65071,0.136527,-1.36399
-0.655383,0.138619,-1.36243
-0.662324,0.136667,-1.36658
-0.665363,0.130325,-1.37579
-0.664347,0.132763,-1.37155
-0.662221,0.138404,-1.36252
-0.666837,0.138456,-1.3642
-0.664289,0.139102,-1.36351
-0.664231,0.141054,-1.36069
-0.660301,0.142906,-1.35654
-0.659221,0.14664,-1.35057
-0.654046,0.138346,-1.36297
-0.656121,0.137841,-1.3641
-0.661068,0.140446,-1.36252
-0.662303,0.13839,-1.36595
-0.664138,0.132522,-1.37518
-0.663737,0.132249,-1.37503
-0.658153,0.129253,-1.37935
-0.661016,0.123933,-1.38722
-0.659677,0.125352,-1.38519
-0.661618,0.123569,-1.38717
-0.663619,0.122494,-1.3896
-0.666196,0.121502,-1.39131
-0.67041,0.116064,-1.3987
-0.670511,0.119355,-1.3938
-0.674543,0.123033,-1.39047
-0.676475,0.11753,-1.39768
-0.678314,0.116852,-1.39892
-0.677804,0.116172,-1.39962
-0.667663,0.119474,-1.39094
-0.67061,0.122635,-1.38714
-0.670001,0.119684,-1.39138
-0.669454,0.112998,-1.4012
-0.667642,0.12042,-1.38982
-0.67532,0.121568,-1.39021
-0.679198,0.121254,-1.39228
-0.682155,0.118974,-1.39688
-0.688065,0.12214,-1.39391
-0.679363,0.127101,-1.3828
-0.678464,0.12646,-1.38497
-0.674196,0.129194,-1.37989
-0.674183,0.133759,-1.37443
-0.668172,0.135502,-1.36852
-0.665093,0.135716,-1.36748
-0.659475,0.137881,-1.36197
-0.658217,0.137996,-1.36131
-0.659012,0.138109,-1.36131
-0.659783,0.132335,-1.37048
-0.655914,0.132755,-1.36924
-0.654798,0.131762,-1.37168
-0.655363,0.13562,-1.36554
-0.653042,0.133922,-1.36651
-0.653523,0.133694,-1.36621
-0.66035,0.137952,-1.36309
-0.654014,0.144525,-1.35182
-0.653222,0.138391,-1.36129
-0.657778,0.134571,-1.36709
-0.648933,0.140808,-1.35373
-0.649791,0.134315,-1.36278
-0.650608,0.134661,-1.36327
-0.653867,0.140861,-1.35582
-0.65284,0.141349,-1.35553
-0.650956,0.14128,-1.35584
-0.649674,0.138669,-1.3585
-0.650547,0.142694,-1.35372
-0.648037,0.147061,-1.34694
-0.647069,0.149201,-1.34428
-0.646164,0.144745,-1.35118
-0.643185,0.144437,-1.35052
-0.646992,0.148106,-1.3464
-0.650461,0.147611,-1.34843
-0.649134,0.147118,-1.34916
-0.650389,0.14608,-1.34989
-0.653429,0.148174,-1.34902
-0.648733,0.143187,-1.35537
-0.65227,0.147508,-1.35041
-0.654915,0.150402,-1.34631
-0.651447,0.145278,-1.35213
-0.652712,0.13907,-1.36132
-0.655342,0.13126,-1.37302
-0.655888,0.137071,-1.36533
-0.65901,0.135852,-1.36843
-0.664356,0.139422,-1.36458
-0.664306,0.143356,-1.3589
-0.659052,0.147663,-1.35145
-0.661787,0.147751,-1.35262
-0.66261,0.150664,-1.34764
-0.668146,0.144153,-1.35773
-0.664532,0.147798,-1.35076
-0.662449,0.154558,-1.33962
-0.660555,0.15369,-1.34089
-0.667282,0.15485,-1.34176
-0.665045,0.153945,-1.34234
-0.668012,0.154483,-1.34194
-0.674997,0.153553,-1.34469
-0.675538,0.150224,-1.34855
-0.672849,0.143726,-1.35829
-0.670143,0.145392,-1.35503
-0.673674,0.147013,-1.35396
-0.671167,0.149117,-1.35153
-0.673443,0.144654,-1.35822
-0.677401,0.14771,-1.35443
-0.67914,0.153119,-1.34813
-0.685007,0.154235,-1.34917
-0.682322,0.154762,-1.347
-0.682592,0.155837,-1.34577
-0.680137,0.158828,-1.3404
-0.675203,0.157697,-1.34041
-0.670472,0.157177,-1.34043
-0.664529,0.156084,-1.33916
-0.666398,0.16098,-1.33377
-0.675019,0.159681,-1.33748
-0.676086,0.15397,-1.34559
-0.673277,0.153086,-1.34657
-0.674522,0.152246,-1.34809
-0.674309,0.145017,-1.35814
-0.674127,0.146607,-1.35565
-0.674065,0.150662,-1.35057
-0.675046,0.150532,-1.35244
-0.679629,0.149847,-1.35462
-0.679213,0.15116,-1.35347
-0.675801,0.151766,-1.3503
-0.676949,0.155495,-1.34626
-0.674049,0.159546,-1.34089
-0.673754,0.154373,-1.34788
-0.678761,0.157874,-1.34593
-0.676197,0.166436,-1.33251
-0.679604,0.162792,-1.33856
-0.67782,0.16717,-1.33179
-0.671489,0.162109,-1.33808
-0.669515,0.169914,-1.32513
-0.667629,0.164129,-1.33268
-0.663283,0.163146,-1.3332
-0.667039,0.161647,-1.33662
-0.673184,0.160812,-1.33976
-0.674982,0.165304,-1.33381
-0.676578,0.155267,-1.34777
-0.672471,0.150322,-1.35419
-0.665884,0.150113,-1.35276
-0.66819,0.147971,-1.35614
-0.666572,0.148198,-1.3531
-0.669257,0.153971,-1.34583
-0.668779,0.154381,-1.34468
-0.670883,0.155348,-1.34369
-0.664986,0.154288,-1.34346
-0.657468,0.154679,-1.33861
-0.660145,0.155616,-1.33855
-0.66071,0.156497,-1.33725
-0.653246,0.159224,-1.32958
-0.651858,0.155444,-1.33508
-0.651015,0.154396,-1.33616
-0.658422,0.154753,-1.33687
-0.654666,0.159061,-1.32894
-0.653683,0.148018,-1.34547
-0.654104,0.15132,-1.34163
-0.652527,0.1519,-1.34002
-0.65228,0.15103,-1.34087
-0.653288,0.148841,-1.34509
-0.647024,0.152079,-1.33699
-0.640622,0.149276,-1.33974
-0.639795,0.150526,-1.33769
-0.646304,0.153098,-1.3353
-0.647676,0.156083,-1.33151
-0.652706,0.156333,-1.33252
-0.655143,0.158582,-1.33022
-0.654101,0.159318,-1.32931
-0.649265,0.160594,-1.32625
-0.652568,0.167673,-1.3192
-0.656176,0.170393,-1.31767
-0.65702,0.172938,-1.3149
-0.660457,0.168339,-1.32168
-0.661021,0.165121,-1.32761
-0.659682,0.160134,-1.33513
-0.657786,0.152891,-1.34525
-0.654658,0.160345,-1.33298
-0.655534,0.162282,-1.32936
-0.652326,0.152947,-1.34331
-0.646376,0.155897,-1.33642
-0.647903,0.16067,-1.33051
-0.65076,0.154796,-1.33861
-0.649928,0.153153,-1.33958
-0.652935,0.152156,-1.34168
-0.654069,0.149307,-1.34593
-0.656481,0.150532,-1.34498
-0.651395,0.147751,-1.34742
-0.654653,0.151058,-1.34375
-0.651876,0.150825,-1.34435
-0.648732,0.14864,-1.34799
-0.647568,0.144015,-1.35494
-0.646522,0.150038,-1.34648
-0.640891,0.14928,-1.34539
-0.642123,0.153835,-1.33783
-0.643723,0.150847,-1.34174
-0.646617,0.147463,-1.34645
-0.644376,0.145474,-1.34884
-0.647879,0.144367,-1.34987
-0.653062,0.140548,-1.35836
-0.651738,0.145649,-1.34973
-0.656458,0.147691,-1.3492
-0.659371,0.143129,-1.35683
-0.662753,0.140234,-1.36068
-0.6673,0.138646,-1.36474
-0.667114,0.143035,-1.35989
-0.664392,0.136216,-1.36862
-0.661558,0.130933,-1.37771
-0.66027,0.129303,-1.37995
-0.656462,0.133064,-1.37248
-0.657293,0.131303,-1.37493
-0.658619,0.128256,-1.3801
-0.658952,0.128201,-1.37984
-0.659862,0.132661,-1.37406
-0.652217,0.134312,-1.36807
-0.653766,0.132488,-1.37073
-0.652262,0.134707,-1.36691
-0.649421,0.128971,-1.37489
-0.648304,0.130864,-1.37025
-0.645843,0.133789,-1.36568
-0.642935,0.130653,-1.37058
-0.647218,0.128517,-1.37356
-0.650584,0.135462,-1.36574
-0.653047,0.133584,-1.36957
-0.652126,0.13322,-1.36927
-0.648945,0.138826,-1.35892
-0.643929,0.141309,-1.35413
-0.646936,0.139132,-1.35862
-0.650511,0.135712,-1.36503
-0.64393,0.135242,-1.36224
-0.643684,0.141275,-1.35385
-0.64735,0.137158,-1.3611
-0.656868,0.133298,-1.36883
-0.657291,0.12712,-1.37719
-0.656235,0.131662,-1.37012
-0.649287,0.130054,-1.37037
-0.646183,0.12856,-1.37296
-0.643853,0.133607,-1.36524
-0.6494,0.136375,-1.36424
-0.651281,0.132539,-1.36994
-0.654008,0.134831,-1.36749
-0.654962,0.132462,-1.3707
-0.655814,0.140553,-1.35952
-0.660762,0.142384,-1.35827
-0.665522,0.137673,-1.36555
-0.662023,0.137708,-1.36419
-0.662683,0.144201,-1.35598
-0.664152,0.138551,-1.36586
-0.663571,0.134645,-1.37108
-0.657812,0.13488,-1.36924
-0.658604,0.138962,-1.36398
-0.660168,0.138899,-1.36452
-0.658989,0.134943,-1.37038
-0.655914,0.130649,-1.37491
-0.660682,0.128545,-1.37854
-0.65742,0.131633,-1.37339
-0.659646,0.137882,-1.36604
-0.659248,0.141822,-1.36093
-0.662849,0.144157,-1.36013
-0.667292,0.141849,-1.36402
-0.667405,0.139646,-1.3668
-0.667462,0.136996,-1.36943
-0.670166,0.135098,-1.37294
-0.671095,0.135281,-1.3735
-0.675321,0.132969,-1.37775
-0.677165,0.126029,-1.38967
-0.678026,0.133184,-1.3799
-0.675812,0.1335,-1.37885
-0.671842,0.123993,-1.39236
-0.663089,0.128812,-1.38082
-0.66573,0.131365,-1.37763
-0.67217,0.129848,-1.38143
-0.670265,0.134283,-1.37398
-0.674445,0.134562,-1.37496
-0.674497,0.140734,-1.36546
-0.67445,0.134747,-1.37446
-0.670078,0.12518,-1.38821
-0.67033,0.127952,-1.38393
-0.668643,0.122714,-1.3916
-0.664306,0.121674,-1.39226
-0.665668,0.122115,-1.39107
-0.664066,0.127568,-1.38361
-0.662508,0.129597,-1.37884
-0.65904,0.128168,-1.38022
-0.661134,0.130747,-1.37815
-0.664106,0.129244,-1.38047
-0.662514,0.131753,-1.37529
-0.664943,0.130781,-1.37836
-0.663341,0.130684,-1.37733
-0.66137,0.136509,-1.36786
-0.657514,0.140033,-1.36081
-0.662809,0.13861,-1.36511
-0.665264,0.144524,-1.35752
-0.661136,0.146182,-1.35344
-0.663122,0.145784,-1.35501
-0.669584,0.149918,-1.35197
-0.67182,0.151859,-1.35037
-0.667485,0.147222,-1.35592
-0.665891,0.142277,-1.36157
-0.668194,0.140703,-1.36485
-0.667902,0.1465,-1.35647
-0.669617,0.146084,-1.35733
-0.665772,0.144269,-1.35881
-0.666124,0.146478,-1.3562
-0.668411,0.149942,-1.35177
-0.674557,0.149302,-1.35393
-0.676469,0.159091,-1.34263
-0.675691,0.154558,-1.34946
-0.677418,0.153049,-1.35132
-0.675167,0.15221,-1.3519
-0.675093,0.151437,-1.35306
-0.672924,0.144802,-1.36193
-0.676775,0.14051,-1.36832
-0.67896,0.143722,-1.36377
-0.677846,0.148692,-1.35604
-0.673478,0.145568,-1.35875
-0.67532,0.141253,-1.36499
-0.672522,0.139139,-1.36715
-0.672458,0.144424,-1.35923
-0.672579,0.146107,-1.35717
-0.66804,0.143732,-1.35924
-0.674059,0.14148,-1.3635
-0.669962,0.136269,-1.36833
-0.67006,0.140356,-1.36245
-0.672086,0.13889,-1.36629
-0.66866,0.134971,-1.37153
-0.671082,0.13767,-1.36942
-0.663076,0.141603,-1.35974
-0.665453,0.143396,-1.35774
-0.659798,0.143114,-1.35655
-0.66072,0.142809,-1.35686
-0.664415,0.134165,-1.36891
-0.664706,0.134993,-1.36851
-0.668374,0.137168,-1.3672
-0.665115,0.145652,-1.35458
-0.66477,0.149711,-1.35005
-0.668929,0.151572,-1.34978
-0.670561,0.148876,-1.3532
-0.668241,0.154785,-1.34517
-0.667684,0.161616,-1.3359
-0.659994,0.155772,-1.34081
-0.65805,0.14749,-1.35345
-0.654709,0.15415,-1.34165
-0.651686,0.151264,-1.34463
-0.652729,0.150495,-1.34566
-0.65319,0.145862,-1.35233
-0.652308,0.145426,-1.35175
-0.659759,0.152817,-1.34419
-0.666309,0.145526,-1.35509
-0.666645,0.138665,-1.36358
-0.660385,0.135288,-1.36859
-0.650507,0.125093,-1.38329
-0.647967,0.12,-1.38962
-0.646797,0.127518,-1.37954
-0.642192,0.13145,-1.37095
-0.645214,0.135765,-1.36571
-0.644092,0.140382,-1.35975
-0.64771,0.142248,-1.35779
-0.64665,0.14794,-1.34953
-0.647509,0.14878,-1.34806
-0.648372,0.138396,-1.36392
-0.649285,0.136466,-1.36667
-0.652165,0.14252,-1.35908
-0.651412,0.146226,-1.35351
-0.65661,0.137951,-1.36635
-0.657515,0.137987,-1.36612
-0.653964,0.132152,-1.37455
-0.652476,0.141744,-1.35943
-0.653631,0.137654,-1.3653
-0.648839,0.141637,-1.35751
-0.648263,0.143437,-1.35485
-0.649159,0.145144,-1.35305
-0.648638,0.146759,-1.35064
-0.65411,0.150262,-1.34838
-0.653215,0.147637,-1.3515
-0.65617,0.147098,-1.35211
-0.653299,0.142708,-1.35818
-0.656317,0.14499,-1.35629
-0.65459,0.147929,-1.35086
-0.649729,0.14404,-1.35599
-0.652792,0.139775,-1.36241
-0.656338,0.141632,-1.36028
-0.655458,0.145417,-1.3535
-0.655842,0.146972,-1.35124
-0.660645,0.150381,-1.34784
-0.666481,0.149098,-1.35084
-0.670181,0.149059,-1.35261
-0.670366,0.154339,-1.345
-0.674434,0.152857,-1.34712
-0.676066,0.150035,-1.35189
-0.673784,0.153253,-1.34676
-0.673857,0.162263,-1.33435
-0.677755,0.157544,-1.34294
-0.671492,0.156415,-1.34267
-0.67485,0.155358,-1.34492
-0.670226,0.156897,-1.34168
-0.667854,0.162266,-1.33437
-0.668106,0.164773,-1.33051
-0.669661,0.161242,-1.33569
-0.665387,0.159898,-1.33601
-0.664482,0.156669,-1.33993
-0.661763,0.155554,-1.34069
-0.66438,0.153958,-1.34258
-0.664996,0.15895,-1.33561
-0.660866,0.160231,-1.33352
-0.656978,0.151077,-1.3471
-0.660301,0.146359,-1.35469
-0.656442,0.145829,-1.35451
-0.654375,0.1448,-1.35499
-0.655381,0.14633,-1.35327
-0.652287,0.143835,-1.35623
-0.647537,0.145421,-1.35151
-0.651009,0.151436,-1.34543
-0.651775,0.150647,-1.3459
-0.655105,0.149917,-1.34805
-0.651671,0.155089,-1.33886
-0.646908,0.164386,-1.32402
-0.643806,0.162229,-1.32504
-0.649424,0.166678,-1.32185
-0.648315,0.164996,-1.32422
-0.649124,0.157512,-1.33568
-0.65445,0.156343,-1.33895
-0.651018,0.15188,-1.34473
-0.653783,0.156929,-1.33906
-0.662473,0.15977,-1.33827
-0.659331,0.166352,-1.32743
-0.657656,0.164095,-1.32949
-0.662434,0.161388,-1.33369
-0.664977,0.163899,-1.33066
-0.659559,0.168228,-1.32197
-0.66167,0.162507,-1.32987
-0.661207,0.164958,-1.32632
-0.663783,0.161372,-1.33237
-0.666374,0.155487,-1.33969
-0.666236,0.152469,-1.34395
-0.664694,0.145134,-1.3535
-0.659359,0.148607,-1.34651
-0.662764,0.151887,-1.34336
-0.661469,0.15441,-1.33824
